,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation
7331,dying,2015-02-07,876,9,False,False,будущее маньяк витя 6 год,future maniac Victor 6 years
7332,dying,2015-02-07,651,5,False,False,мочь уходить пожалуйста беречь,be able to leave please take care
7333,dying,2015-02-07,555,3,False,False,насиловать маньяк уебывать нежно трахаться,rape maniac fuck gently fuck
7334,dying,2015-02-07,918,5,False,False,человек который бросать слово ветер бросать мост,the person who throws the word wind throws the bridge
7335,dying,2015-02-07,607,5,False,False,кажется вселяться вес,seems to take on weight
7336,dying,2015-02-07,710,6,False,False,мочь кричать мочь плакать сдаваться,be able to scream be able to cry give up
7337,dying,2015-02-06,1050,9,False,False,какой-то хуйня,some bullshit
7338,dying,2015-02-06,756,5,False,False,надеяться скучать,hope to be bored
7339,dying,2015-02-06,900,10,False,False,больно улыбаться,it hurts to smile
7340,dying,2015-02-06,712,5,False,False,хороший день умирать,good day to die
7341,dying,2015-02-06,730,3,False,False,вокруг красивый,beautiful around
7342,dying,2015-02-06,1786,21,False,False,любовь делать человек счастливый кокаин саша 12 год,love make man happy cocaine sasha 12 year
7343,dying,2015-02-06,893,7,False,False,диван диван диванчик отпускать,sofa sofa sofa let go
7344,dying,2015-02-06,933,13,False,False,путь желание учиться спотыкаться интернет,path desire to learn to stumble internet
7345,dying,2015-02-06,652,2,False,False,против больница ножевой полежать,vs hospital knife lie down
7346,dying,2015-02-06,975,9,False,False,любить смотреть порно настя 7 год,love watching porn nastya 7 year
7347,dying,2015-02-06,645,3,False,False,психологический возраст долбоеб,psychological age
7348,dying,2015-02-06,709,8,False,False,поцеловать,kiss
7349,dying,2015-02-06,651,3,False,False,срать хотеть ваш мнение,shit want your opinion
7350,dying,2015-02-06,615,6,False,False,срать хотеть ваш мнение думать хотеть похуй,shit want your opinion think want fuck
7351,dying,2015-02-06,576,3,False,False,снимать мужчина 14 февраль,shoot man 14 february
7352,dying,2015-02-06,594,5,False,False,сука сдыхать тупой шлюха,bitch die dumb slut
7353,dying,2015-02-06,501,8,False,False,меняться менятьс менять менять мена ме м насвая,change change
7354,dying,2015-02-06,647,6,False,False,настолько пиздануть мочь понимать ненавидеть,so fucking be able to understand to hate
7355,dying,2015-02-06,928,12,False,False,школа гореть ад,school burn hell
7356,dying,2015-02-06,643,3,False,False,любимый оказываться обычный тварь,favorite turn out to be an ordinary creature
7357,dying,2015-02-06,600,6,False,False,хватить ебать мозг,stop fucking brain
7358,dying,2015-02-06,872,11,False,False,глаз сводить ум,eye to drive mind
7359,dying,2015-02-06,764,6,False,False,это возвращаться пожалуйста,it come back please
7360,dying,2015-02-06,1444,11,False,False,любить плевать шоколад,love to spit chocolate
7361,dying,2015-02-06,597,2,False,False,твой слово задевать,your word hurt
7362,dying,2015-02-06,970,8,False,False,жизнь боль вставать 7 00,life pain get up 7 00
7363,dying,2015-02-06,630,5,False,False,свой поступок делать больно,hurt your act
7364,dying,2015-02-06,775,8,False,False,пускай вена забывать проблема,let vein forget the problem
7365,dying,2015-02-06,699,5,False,False,весь пьяный человек нравиться,all drunk man please
7366,dying,2015-02-06,476,0,False,False,сходить ум,go crazy
7367,dying,2015-02-05,617,5,False,False,намного хороший дот,much good dot
7368,dying,2015-02-05,974,7,False,False,решать мама чмо,decide mom schmuck
7369,dying,2015-02-05,1093,9,False,False,ржать урок единственный любить делать школа учитель химия 32 год,laugh lesson only love do school teacher chemistry 32 year
7370,dying,2015-02-05,641,2,False,False,хороший маленький шлюха,nice little slut
7371,dying,2015-02-05,1050,15,False,False,ревность погубить,jealousy ruin
7372,dying,2015-02-05,698,2,False,False,твой парень тридцатый февраль,your boyfriend is the thirtieth february
7373,dying,2015-02-05,977,7,False,False,але мама хлам,hello mom junk
7374,dying,2015-02-05,756,6,False,False,скучать видеться прошлый сон,miss seeing the last dream
7375,dying,2015-02-05,842,9,False,False,слеза дело помогать бухать,tear deed help plump
7376,dying,2015-02-05,1572,19,False,False,жирный мягкий,fat soft
7377,dying,2015-02-05,893,12,False,False,17 год определяться профессия мак пол час думать купить чикенбургер чизбургер весь жизнь решаться,17 year to be determined profession poppy half an hour to think buy chickenburger cheeseburger whole life decide
